filepath,native_language,split,source_file,word_index,duration,unit_type
word_level\andhra_pradesh\Andhra_speaker (1429)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1429).wav,2,0.68,word
word_level\andhra_pradesh\Andhra_speaker (1429)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1429).wav,3,0.82,word
word_level\andhra_pradesh\Andhra_speaker (1320)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1320).wav,0,0.38,word
word_level\andhra_pradesh\Andhra_speaker (1320)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1320).wav,1,0.47,word
word_level\andhra_pradesh\Andhra_speaker (1320)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1320).wav,2,0.5,word
word_level\andhra_pradesh\Andhra_speaker (1320)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1320).wav,3,1.56,word
word_level\andhra_pradesh\Andhra_speaker (1223)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1223).wav,0,0.53,word
word_level\andhra_pradesh\Andhra_speaker (1223)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1223).wav,1,0.25,word
word_level\andhra_pradesh\Andhra_speaker (1223)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1223).wav,2,1.33,word
word_level\andhra_pradesh\Andhra_speaker (1105)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1105).wav,0,0.34,word
word_level\andhra_pradesh\Andhra_speaker (1105)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1105).wav,1,0.53,word
word_level\andhra_pradesh\Andhra_speaker (1105)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1105).wav,2,0.77,word
word_level\andhra_pradesh\Andhra_speaker (1105)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1105).wav,3,1.54,word
word_level\andhra_pradesh\Andhra_speaker (1278)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1278).wav,0,0.6,word
word_level\andhra_pradesh\Andhra_speaker (1278)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1278).wav,1,0.63,word
word_level\andhra_pradesh\Andhra_speaker (1278)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1278).wav,2,0.63,word
word_level\andhra_pradesh\Andhra_speaker (1278)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1278).wav,3,0.45,word
word_level\andhra_pradesh\Andhra_speaker (1278)_word04.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1278).wav,4,0.41,word
word_level\andhra_pradesh\Andhra_speaker (1317)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1317).wav,0,0.41,word
word_level\andhra_pradesh\Andhra_speaker (1317)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1317).wav,1,1.09,word
word_level\andhra_pradesh\Andhra_speaker (1317)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1317).wav,2,0.28,word
word_level\andhra_pradesh\Andhra_speaker (1317)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1317).wav,3,0.63,word
word_level\andhra_pradesh\Andhra_speaker (1316)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1316).wav,0,0.21,word
word_level\andhra_pradesh\Andhra_speaker (1316)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1316).wav,1,1.09,word
word_level\andhra_pradesh\Andhra_speaker (1316)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1316).wav,2,1.82,word
word_level\andhra_pradesh\Andhra_speaker (1209)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1209).wav,0,0.33,word
word_level\andhra_pradesh\Andhra_speaker (1209)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1209).wav,1,0.89,word
word_level\andhra_pradesh\Andhra_speaker (1209)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1209).wav,2,1.92,word
word_level\andhra_pradesh\Andhra_speaker (1245)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1245).wav,0,0.23,word
word_level\andhra_pradesh\Andhra_speaker (1245)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1245).wav,1,0.42,word
word_level\andhra_pradesh\Andhra_speaker (1245)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1245).wav,2,0.47,word
word_level\andhra_pradesh\Andhra_speaker (1245)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1245).wav,3,0.86,word
word_level\andhra_pradesh\Andhra_speaker (1245)_word04.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1245).wav,4,0.38,word
word_level\andhra_pradesh\Andhra_speaker (1175)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1175).wav,0,0.5,word
word_level\andhra_pradesh\Andhra_speaker (1175)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1175).wav,1,0.31,word
word_level\andhra_pradesh\Andhra_speaker (1175)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1175).wav,2,0.67,word
word_level\andhra_pradesh\Andhra_speaker (1175)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1175).wav,3,1.67,word
word_level\andhra_pradesh\Andhra_speaker (1123)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1123).wav,0,0.33,word
word_level\andhra_pradesh\Andhra_speaker (1123)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1123).wav,1,1.03,word
word_level\andhra_pradesh\Andhra_speaker (1123)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1123).wav,2,0.85,word
word_level\andhra_pradesh\Andhra_speaker (1123)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1123).wav,3,0.6,word
word_level\andhra_pradesh\Andhra_speaker (1123)_word04.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1123).wav,4,0.79,word
word_level\andhra_pradesh\Andhra_speaker (1326)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1326).wav,0,0.21,word
word_level\andhra_pradesh\Andhra_speaker (1326)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1326).wav,1,0.35,word
word_level\andhra_pradesh\Andhra_speaker (1326)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1326).wav,2,1.43,word
word_level\andhra_pradesh\Andhra_speaker (1326)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1326).wav,3,0.62,word
word_level\andhra_pradesh\Andhra_speaker (1218)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1218).wav,0,0.32,word
word_level\andhra_pradesh\Andhra_speaker (1218)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1218).wav,1,0.91,word
word_level\andhra_pradesh\Andhra_speaker (1218)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1218).wav,2,0.71,word
word_level\andhra_pradesh\Andhra_speaker (1394)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1394).wav,0,0.75,word
word_level\andhra_pradesh\Andhra_speaker (1394)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1394).wav,1,1.01,word
word_level\andhra_pradesh\Andhra_speaker (1394)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1394).wav,2,0.39,word
word_level\andhra_pradesh\Andhra_speaker (1051)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1051).wav,0,0.94,word
word_level\andhra_pradesh\Andhra_speaker (1051)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1051).wav,1,0.61,word
word_level\andhra_pradesh\Andhra_speaker (1051)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1051).wav,2,1.2,word
word_level\andhra_pradesh\Andhra_speaker (1099)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1099).wav,0,0.26,word
word_level\andhra_pradesh\Andhra_speaker (1099)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1099).wav,1,0.58,word
word_level\andhra_pradesh\Andhra_speaker (1099)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1099).wav,2,2.36,word
word_level\andhra_pradesh\Andhra_speaker (1079)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1079).wav,0,0.73,word
word_level\andhra_pradesh\Andhra_speaker (1079)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1079).wav,1,0.4,word
word_level\andhra_pradesh\Andhra_speaker (1079)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1079).wav,2,0.73,word
word_level\andhra_pradesh\Andhra_speaker (1079)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1079).wav,3,0.28,word
word_level\andhra_pradesh\Andhra_speaker (1079)_word04.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1079).wav,4,1.14,word
word_level\andhra_pradesh\Andhra_speaker (1391)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1391).wav,0,1.06,word
word_level\andhra_pradesh\Andhra_speaker (1391)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1391).wav,1,1.12,word
word_level\andhra_pradesh\Andhra_speaker (1391)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1391).wav,2,0.63,word
word_level\andhra_pradesh\Andhra_speaker (1003)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1003).wav,0,0.67,word
word_level\andhra_pradesh\Andhra_speaker (1003)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1003).wav,1,1.53,word
word_level\andhra_pradesh\Andhra_speaker (1003)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1003).wav,2,1.41,word
word_level\andhra_pradesh\Andhra_speaker (1322)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1322).wav,0,0.22,word
word_level\andhra_pradesh\Andhra_speaker (1322)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1322).wav,1,1.01,word
word_level\andhra_pradesh\Andhra_speaker (1322)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1322).wav,2,1.77,word
word_level\andhra_pradesh\Andhra_speaker (1302)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1302).wav,0,0.24,word
word_level\andhra_pradesh\Andhra_speaker (1302)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1302).wav,1,1.55,word
word_level\andhra_pradesh\Andhra_speaker (1302)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1302).wav,2,1.35,word
word_level\andhra_pradesh\Andhra_speaker (1140)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1140).wav,0,1.07,word
word_level\andhra_pradesh\Andhra_speaker (1140)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1140).wav,1,0.32,word
word_level\andhra_pradesh\Andhra_speaker (1140)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1140).wav,2,0.9,word
word_level\andhra_pradesh\Andhra_speaker (1133)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1133).wav,0,1.28,word
word_level\andhra_pradesh\Andhra_speaker (1133)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1133).wav,1,0.4,word
word_level\andhra_pradesh\Andhra_speaker (1133)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1133).wav,2,1.16,word
word_level\andhra_pradesh\Andhra_speaker (1133)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1133).wav,3,0.44,word
word_level\andhra_pradesh\Andhra_speaker (1158)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1158).wav,0,0.86,word
word_level\andhra_pradesh\Andhra_speaker (1158)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1158).wav,1,0.46,word
word_level\andhra_pradesh\Andhra_speaker (1158)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1158).wav,2,0.6,word
word_level\andhra_pradesh\Andhra_speaker (1158)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1158).wav,3,1.06,word
word_level\andhra_pradesh\Andhra_speaker (1352)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1352).wav,0,0.21,word
word_level\andhra_pradesh\Andhra_speaker (1352)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1352).wav,1,0.76,word
word_level\andhra_pradesh\Andhra_speaker (1352)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1352).wav,2,0.54,word
word_level\andhra_pradesh\Andhra_speaker (1352)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1352).wav,3,0.78,word
word_level\andhra_pradesh\Andhra_speaker (1164)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1164).wav,0,0.27,word
word_level\andhra_pradesh\Andhra_speaker (1164)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1164).wav,1,0.37,word
word_level\andhra_pradesh\Andhra_speaker (1164)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1164).wav,2,0.38,word
word_level\andhra_pradesh\Andhra_speaker (1164)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1164).wav,3,0.38,word
word_level\andhra_pradesh\Andhra_speaker (1164)_word04.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1164).wav,4,1.01,word
word_level\andhra_pradesh\Andhra_speaker (1402)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1402).wav,0,0.77,word
word_level\andhra_pradesh\Andhra_speaker (1402)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1402).wav,1,0.85,word
word_level\andhra_pradesh\Andhra_speaker (1402)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1402).wav,2,0.44,word
word_level\andhra_pradesh\Andhra_speaker (1402)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1402).wav,3,1.14,word
word_level\andhra_pradesh\Andhra_speaker (1007)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1007).wav,0,0.39,word
word_level\andhra_pradesh\Andhra_speaker (1007)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1007).wav,1,2.65,word
word_level\andhra_pradesh\Andhra_speaker (1007)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1007).wav,2,0.61,word
word_level\andhra_pradesh\Andhra_speaker (1007)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1007).wav,3,0.77,word
word_level\andhra_pradesh\Andhra_speaker (1091)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1091).wav,0,0.35,word
word_level\andhra_pradesh\Andhra_speaker (1091)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1091).wav,1,0.87,word
word_level\andhra_pradesh\Andhra_speaker (1091)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1091).wav,2,1.11,word
word_level\andhra_pradesh\Andhra_speaker (1032)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1032).wav,0,0.54,word
word_level\andhra_pradesh\Andhra_speaker (1032)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1032).wav,1,1.24,word
word_level\andhra_pradesh\Andhra_speaker (1032)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1032).wav,2,1.99,word
word_level\andhra_pradesh\Andhra_speaker (1032)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1032).wav,3,0.23,word
word_level\andhra_pradesh\Andhra_speaker (1032)_word04.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1032).wav,4,0.61,word
word_level\andhra_pradesh\Andhra_speaker (1032)_word05.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1032).wav,5,0.26,word
word_level\andhra_pradesh\Andhra_speaker (1281)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1281).wav,0,0.8,word
word_level\andhra_pradesh\Andhra_speaker (1281)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1281).wav,1,0.81,word
word_level\andhra_pradesh\Andhra_speaker (1281)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1281).wav,2,0.69,word
word_level\andhra_pradesh\Andhra_speaker (1149)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1149).wav,0,0.24,word
word_level\andhra_pradesh\Andhra_speaker (1149)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1149).wav,1,0.47,word
word_level\andhra_pradesh\Andhra_speaker (1149)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1149).wav,2,0.72,word
word_level\andhra_pradesh\Andhra_speaker (1149)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1149).wav,3,0.37,word
word_level\andhra_pradesh\Andhra_speaker (1149)_word04.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1149).wav,4,0.32,word
word_level\andhra_pradesh\Andhra_speaker (1149)_word05.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1149).wav,5,1.09,word
word_level\andhra_pradesh\Andhra_speaker (1420)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1420).wav,0,0.89,word
word_level\andhra_pradesh\Andhra_speaker (1420)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1420).wav,1,0.54,word
word_level\andhra_pradesh\Andhra_speaker (1420)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1420).wav,2,0.84,word
word_level\andhra_pradesh\Andhra_speaker (1420)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1420).wav,3,1.22,word
word_level\andhra_pradesh\Andhra_speaker (1265)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1265).wav,0,0.39,word
word_level\andhra_pradesh\Andhra_speaker (1265)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1265).wav,1,0.41,word
word_level\andhra_pradesh\Andhra_speaker (1265)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1265).wav,2,0.77,word
word_level\andhra_pradesh\Andhra_speaker (1265)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1265).wav,3,0.29,word
word_level\andhra_pradesh\Andhra_speaker (1425)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1425).wav,0,0.21,word
word_level\andhra_pradesh\Andhra_speaker (1425)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1425).wav,1,1.51,word
word_level\andhra_pradesh\Andhra_speaker (1425)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1425).wav,2,1.11,word
word_level\andhra_pradesh\Andhra_speaker (1177)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1177).wav,0,1.22,word
word_level\andhra_pradesh\Andhra_speaker (1177)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1177).wav,1,0.66,word
word_level\andhra_pradesh\Andhra_speaker (1177)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1177).wav,2,0.33,word
word_level\andhra_pradesh\Andhra_speaker (1373)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1373).wav,0,0.27,word
word_level\andhra_pradesh\Andhra_speaker (1373)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1373).wav,1,0.94,word
word_level\andhra_pradesh\Andhra_speaker (1373)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1373).wav,2,1.18,word
word_level\andhra_pradesh\Andhra_speaker (1130)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1130).wav,0,1.08,word
word_level\andhra_pradesh\Andhra_speaker (1130)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1130).wav,1,0.32,word
word_level\andhra_pradesh\Andhra_speaker (1130)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1130).wav,2,0.92,word
word_level\andhra_pradesh\Andhra_speaker (1400)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1400).wav,0,0.95,word
word_level\andhra_pradesh\Andhra_speaker (1400)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1400).wav,1,1.11,word
word_level\andhra_pradesh\Andhra_speaker (1400)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1400).wav,2,0.84,word
word_level\andhra_pradesh\Andhra_speaker (1400)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1400).wav,3,1.2,word
word_level\andhra_pradesh\Andhra_speaker (1400)_word04.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1400).wav,4,0.5,word
word_level\andhra_pradesh\Andhra_speaker (1400)_word05.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1400).wav,5,0.31,word
word_level\andhra_pradesh\Andhra_speaker (1257)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1257).wav,0,0.85,word
word_level\andhra_pradesh\Andhra_speaker (1257)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1257).wav,1,0.7,word
word_level\andhra_pradesh\Andhra_speaker (1257)_word02.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1257).wav,2,0.96,word
word_level\andhra_pradesh\Andhra_speaker (1257)_word03.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1257).wav,3,0.44,word
word_level\andhra_pradesh\Andhra_speaker (1109)_word00.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1109).wav,0,0.71,word
word_level\andhra_pradesh\Andhra_speaker (1109)_word01.wav,andhra_pradesh,train,andhra_pradesh\Andhra_speaker (1109).wav,1,0.23,word
